** CoAP Proxy at: coap://localhost:5683
BasicForwardingProxy2 started.
[DBG] 4018718750766 HTTP_RECVD_SUCCESS 17113_36B6AC42
[DBG] 4018718933150 HTTP_TRANSLATED 17113_36B6AC42
[DBG] 4018791401805 COAP_RECEIVED 17127_CD4EAB3B
[DBG] 4018791488680 COAP_TRANSLATED 17127_CD4EAB3B
[DBG] 4018794708759 HTTP_RECVD_SUCCESS 17114_AC51AB55
[DBG] 4018794894970 HTTP_TRANSLATED 17114_AC51AB55
[DBG] 4018867340169 COAP_RECEIVED 17128_695D2625
[DBG] 4018867422906 COAP_TRANSLATED 17128_695D2625
[DBG] 4018874887908 HTTP_RECVD_SUCCESS 17115_688C4415
[DBG] 4018875046105 HTTP_TRANSLATED 17115_688C4415
[DBG] 4018943583468 COAP_RECEIVED 17129_7BA13238
[DBG] 4018943680338 COAP_TRANSLATED 17129_7BA13238
[DBG] 4018951008199 HTTP_RECVD_SUCCESS 17116_9523D7B4
[DBG] 4018951164925 HTTP_TRANSLATED 17116_9523D7B4
[DBG] 4019023525967 COAP_RECEIVED 17130_3F3CB5BD
[DBG] 4019023621250 COAP_TRANSLATED 17130_3F3CB5BD
[DBG] 4019026783769 HTTP_RECVD_SUCCESS 17117_7690E42A
[DBG] 4019026941690 HTTP_TRANSLATED 17117_7690E42A
[DBG] 4019099487328 COAP_RECEIVED 17131_0AB477D2
[DBG] 4019099583501 COAP_TRANSLATED 17131_0AB477D2
[DBG] 4019104453034 HTTP_RECVD_SUCCESS 17118_246D2885
[DBG] 4019104718762 HTTP_TRANSLATED 17118_246D2885
[DBG] 4019175435911 COAP_RECEIVED 17132_A398FDDC
[DBG] 4019175531071 COAP_TRANSLATED 17132_A398FDDC
[DBG] 4019181007348 HTTP_RECVD_SUCCESS 17119_8E738883
[DBG] 4019181196774 HTTP_TRANSLATED 17119_8E738883
[DBG] 4019251563138 COAP_RECEIVED 17133_707774D4
[DBG] 4019251699667 COAP_TRANSLATED 17133_707774D4
[DBG] 4019259602797 HTTP_RECVD_SUCCESS 17120_96AFFC81
[DBG] 4019259794371 HTTP_TRANSLATED 17120_96AFFC81
[DBG] 4019327699280 COAP_RECEIVED 17134_B9584D2F
[DBG] 4019327837681 COAP_TRANSLATED 17134_B9584D2F
[DBG] 4019334998082 HTTP_RECVD_SUCCESS 17121_2BE099D5
[DBG] 4019335173569 HTTP_TRANSLATED 17121_2BE099D5
[DBG] 4019407698728 COAP_RECEIVED 17135_4F92D59F
[DBG] 4019407802635 COAP_TRANSLATED 17135_4F92D59F
[DBG] 4019411006592 HTTP_RECVD_SUCCESS 17122_30A5F91C
[DBG] 4019411168210 HTTP_TRANSLATED 17122_30A5F91C
[DBG] 4019483542019 COAP_RECEIVED 17136_B4BA2726
[DBG] 4019483661476 COAP_TRANSLATED 17136_B4BA2726
[DBG] 4019487077620 HTTP_RECVD_SUCCESS 17123_449194FB
[DBG] 4019487263039 HTTP_TRANSLATED 17123_449194FB
[DBG] 4019559519452 COAP_RECEIVED 17137_BFBB1D68
[DBG] 4019559618169 COAP_TRANSLATED 17137_BFBB1D68
[DBG] 4019562964144 HTTP_RECVD_SUCCESS 17124_77F03779
[DBG] 4019563151319 HTTP_TRANSLATED 17124_77F03779
[DBG] 4019635362936 COAP_RECEIVED 17138_4F0519F0
[DBG] 4019635455542 COAP_TRANSLATED 17138_4F0519F0
[DBG] 4019643061760 HTTP_RECVD_SUCCESS 17125_8F4088AA
[DBG] 4019643230644 HTTP_TRANSLATED 17125_8F4088AA
[DBG] 4019711595142 COAP_RECEIVED 17139_566A5FC2
[DBG] 4019711677486 COAP_TRANSLATED 17139_566A5FC2
[DBG] 4019718854076 HTTP_RECVD_SUCCESS 17126_4B7EFA35
[DBG] 4019719022666 HTTP_TRANSLATED 17126_4B7EFA35
[DBG] 4019791533506 COAP_RECEIVED 17140_62DC7621
[DBG] 4019791612387 COAP_TRANSLATED 17140_62DC7621
[DBG] 4019794630749 HTTP_RECVD_SUCCESS 17127_CD4EAB3B
[DBG] 4019794806369 HTTP_TRANSLATED 17127_CD4EAB3B
[DBG] 4019867498157 COAP_RECEIVED 17141_63B6C805
[DBG] 4019867583060 COAP_TRANSLATED 17141_63B6C805
[DBG] 4019870856366 HTTP_RECVD_SUCCESS 17128_695D2625
[DBG] 4019871013797 HTTP_TRANSLATED 17128_695D2625
[DBG] 4019943453282 COAP_RECEIVED 17142_3D7E34DD
[DBG] 4019943533814 COAP_TRANSLATED 17142_3D7E34DD
[DBG] 4019946926383 HTTP_RECVD_SUCCESS 17129_7BA13238
[DBG] 4019947093406 HTTP_TRANSLATED 17129_7BA13238
[DBG] 4020019419476 COAP_RECEIVED 17143_CB6B20BE
[DBG] 4020019504324 COAP_TRANSLATED 17143_CB6B20BE
[DBG] 4020026962714 HTTP_RECVD_SUCCESS 17130_3F3CB5BD
[DBG] 4020027130335 HTTP_TRANSLATED 17130_3F3CB5BD
[DBG] 4020095606201 COAP_RECEIVED 17144_94BA7560
[DBG] 4020095683580 COAP_TRANSLATED 17144_94BA7560
[DBG] 4020102778183 HTTP_RECVD_SUCCESS 17131_0AB477D2
[DBG] 4020102945347 HTTP_TRANSLATED 17131_0AB477D2
[DBG] 4020175551312 COAP_RECEIVED 17145_EC3A00B4
[DBG] 4020175628350 COAP_TRANSLATED 17145_EC3A00B4
[DBG] 4020178966561 HTTP_RECVD_SUCCESS 17132_A398FDDC
[DBG] 4020179236020 HTTP_TRANSLATED 17132_A398FDDC
[DBG] 4020251778600 COAP_RECEIVED 17146_170941F0
[DBG] 4020251966999 COAP_TRANSLATED 17146_170941F0
[DBG] 4020255133316 HTTP_RECVD_SUCCESS 17133_707774D4
[DBG] 4020255381792 HTTP_TRANSLATED 17133_707774D4
[DBG] 4020327512242 COAP_RECEIVED 17147_3BE217BE
[DBG] 4020327601593 COAP_TRANSLATED 17147_3BE217BE
[DBG] 4020331317466 HTTP_RECVD_SUCCESS 17134_B9584D2F
[DBG] 4020331484267 HTTP_TRANSLATED 17134_B9584D2F
[DBG] 4020403678488 COAP_RECEIVED 17148_AE308E6A
[DBG] 4020403759328 COAP_TRANSLATED 17148_AE308E6A
[DBG] 4020411199314 HTTP_RECVD_SUCCESS 17135_4F92D59F
[DBG] 4020411397554 HTTP_TRANSLATED 17135_4F92D59F
[DBG] 4020479747117 COAP_RECEIVED 17149_EAF5B697
[DBG] 4020479857627 COAP_TRANSLATED 17149_EAF5B697
[DBG] 4020487011726 HTTP_RECVD_SUCCESS 17136_B4BA2726
[DBG] 4020487178409 HTTP_TRANSLATED 17136_B4BA2726
[DBG] 4020559590987 COAP_RECEIVED 17150_D141F5B2
[DBG] 4020559672133 COAP_TRANSLATED 17150_D141F5B2
[DBG] 4020562991672 HTTP_RECVD_SUCCESS 17137_BFBB1D68
[DBG] 4020563151118 HTTP_TRANSLATED 17137_BFBB1D68
[DBG] 4020635534858 COAP_RECEIVED 17151_141F7E3E
[DBG] 4020635614342 COAP_TRANSLATED 17151_141F7E3E
[DBG] 4020638658441 HTTP_RECVD_SUCCESS 17138_4F0519F0
[DBG] 4020638824324 HTTP_TRANSLATED 17138_4F0519F0
[DBG] 4020711480263 COAP_RECEIVED 17152_05B4C863
[DBG] 4020711556615 COAP_TRANSLATED 17152_05B4C863
[DBG] 4020715002729 HTTP_RECVD_SUCCESS 17139_566A5FC2
[DBG] 4020715186469 HTTP_TRANSLATED 17139_566A5FC2
[DBG] 4020787683279 COAP_RECEIVED 17153_90BE061B
[DBG] 4020787759931 COAP_TRANSLATED 17153_90BE061B
[DBG] 4020794814458 HTTP_RECVD_SUCCESS 17140_62DC7621
[DBG] 4020794992115 HTTP_TRANSLATED 17140_62DC7621
[DBG] 4020863643276 COAP_RECEIVED 17154_F08D2F62
[DBG] 4020863721680 COAP_TRANSLATED 17154_F08D2F62
[DBG] 4020870877666 HTTP_RECVD_SUCCESS 17141_63B6C805
[DBG] 4020871043619 HTTP_TRANSLATED 17141_63B6C805
[DBG] 4020943796000 COAP_RECEIVED 17155_67717ADC
[DBG] 4020943973439 COAP_TRANSLATED 17155_67717ADC
[DBG] 4020946720084 HTTP_RECVD_SUCCESS 17142_3D7E34DD
[DBG] 4020946890391 HTTP_TRANSLATED 17142_3D7E34DD
[DBG] 4021019582541 COAP_RECEIVED 17156_3774753A
[DBG] 4021019664848 COAP_TRANSLATED 17156_3774753A
[DBG] 4021022739581 HTTP_RECVD_SUCCESS 17143_CB6B20BE
[DBG] 4021022914893 HTTP_TRANSLATED 17143_CB6B20BE
[DBG] 4021095933855 COAP_RECEIVED 17157_6A11B06F
[DBG] 4021096137579 COAP_TRANSLATED 17157_6A11B06F
[DBG] 4021098914355 HTTP_RECVD_SUCCESS 17144_94BA7560
[DBG] 4021099076888 HTTP_TRANSLATED 17144_94BA7560
[DBG] 4021171750240 COAP_RECEIVED 17158_15226B18
[DBG] 4021171833604 COAP_TRANSLATED 17158_15226B18
[DBG] 4021178830703 HTTP_RECVD_SUCCESS 17145_EC3A00B4
[DBG] 4021178989744 HTTP_TRANSLATED 17145_EC3A00B4
[DBG] 4021247689082 COAP_RECEIVED 17159_C2BF9E1D
[DBG] 4021247767376 COAP_TRANSLATED 17159_C2BF9E1D
[DBG] 4021255309205 HTTP_RECVD_SUCCESS 17146_170941F0
[DBG] 4021255463819 HTTP_TRANSLATED 17146_170941F0
[DBG] 4021327645367 COAP_RECEIVED 17160_E7D51FC5
[DBG] 4021327727383 COAP_TRANSLATED 17160_E7D51FC5
[DBG] 4021330787152 HTTP_RECVD_SUCCESS 17147_3BE217BE
[DBG] 4021330948321 HTTP_TRANSLATED 17147_3BE217BE
[DBG] 4021403584782 COAP_RECEIVED 17161_6D137B5F
[DBG] 4021403663455 COAP_TRANSLATED 17161_6D137B5F
[DBG] 4021410505406 HTTP_RECVD_SUCCESS 17148_AE308E6A
[DBG] 4021410662223 HTTP_TRANSLATED 17148_AE308E6A
[DBG] 4021479848474 COAP_RECEIVED 17162_0DE74C97
[DBG] 4021479941073 COAP_TRANSLATED 17162_0DE74C97
[DBG] 4021483034061 HTTP_RECVD_SUCCESS 17149_EAF5B697
[DBG] 4021483192923 HTTP_TRANSLATED 17149_EAF5B697
[DBG] 4021555743983 COAP_RECEIVED 17163_ADE37C54
[DBG] 4021555821132 COAP_TRANSLATED 17163_ADE37C54
[DBG] 4021562879621 HTTP_RECVD_SUCCESS 17150_D141F5B2
[DBG] 4021563059800 HTTP_TRANSLATED 17150_D141F5B2
[DBG] 4021631685489 COAP_RECEIVED 17164_9E3D4825
[DBG] 4021631760698 COAP_TRANSLATED 17164_9E3D4825
[DBG] 4021638953912 HTTP_RECVD_SUCCESS 17151_141F7E3E
[DBG] 4021639130635 HTTP_TRANSLATED 17151_141F7E3E
[DBG] 4021711635419 COAP_RECEIVED 17165_FC6B61E9
[DBG] 4021711710029 COAP_TRANSLATED 17165_FC6B61E9
[DBG] 4021714820923 HTTP_RECVD_SUCCESS 17152_05B4C863
[DBG] 4021714972255 HTTP_TRANSLATED 17152_05B4C863
[DBG] 4021787603536 COAP_RECEIVED 17166_32C677BA
[DBG] 4021787680359 COAP_TRANSLATED 17166_32C677BA
[DBG] 4021790992026 HTTP_RECVD_SUCCESS 17153_90BE061B
[DBG] 4021791166842 HTTP_TRANSLATED 17153_90BE061B
[DBG] 4021863847438 COAP_RECEIVED 17167_2D2D5B0E
[DBG] 4021863939598 COAP_TRANSLATED 17167_2D2D5B0E
[DBG] 4021867029155 HTTP_RECVD_SUCCESS 17154_F08D2F62
[DBG] 4021867182302 HTTP_TRANSLATED 17154_F08D2F62
[DBG] 4021939792947 COAP_RECEIVED 17168_AB00D34F
[DBG] 4021939899024 COAP_TRANSLATED 17168_AB00D34F
[DBG] 4021947290688 HTTP_RECVD_SUCCESS 17155_67717ADC
[DBG] 4021947465448 HTTP_TRANSLATED 17155_67717ADC
[DBG] 4022015765036 COAP_RECEIVED 17169_9CBBB02C
[DBG] 4022015866820 COAP_TRANSLATED 17169_9CBBB02C
[DBG] 4022022969549 HTTP_RECVD_SUCCESS 17156_3774753A
[DBG] 4022023143843 HTTP_TRANSLATED 17156_3774753A
[DBG] 4022095708446 COAP_RECEIVED 17170_D05D21D8
[DBG] 4022095799912 COAP_TRANSLATED 17170_D05D21D8
[DBG] 4022099502845 HTTP_RECVD_SUCCESS 17157_6A11B06F
[DBG] 4022099648850 HTTP_TRANSLATED 17157_6A11B06F
[DBG] 4022171809292 COAP_RECEIVED 17171_5450B55D
[DBG] 4022171927160 COAP_TRANSLATED 17171_5450B55D
[DBG] 4022175075268 HTTP_RECVD_SUCCESS 17158_15226B18
[DBG] 4022175249279 HTTP_TRANSLATED 17158_15226B18
[DBG] 4022247876796 COAP_RECEIVED 17172_6C0BA082
[DBG] 4022247969661 COAP_TRANSLATED 17172_6C0BA082
[DBG] 4022251053251 HTTP_RECVD_SUCCESS 17159_C2BF9E1D
[DBG] 4022251206163 HTTP_TRANSLATED 17159_C2BF9E1D
[DBG] 4022323960018 COAP_RECEIVED 17173_187EC4D8
[DBG] 4022324161860 COAP_TRANSLATED 17173_187EC4D8
[DBG] 4022330978481 HTTP_RECVD_SUCCESS 17160_E7D51FC5
[DBG] 4022331161597 HTTP_TRANSLATED 17160_E7D51FC5
[DBG] 4022399789773 COAP_RECEIVED 17174_2F561420
[DBG] 4022399883593 COAP_TRANSLATED 17174_2F561420
[DBG] 4022407009655 HTTP_RECVD_SUCCESS 17161_6D137B5F
[DBG] 4022407191209 HTTP_TRANSLATED 17161_6D137B5F
[DBG] 4022479726849 COAP_RECEIVED 17175_CDD2E013
[DBG] 4022479809629 COAP_TRANSLATED 17175_CDD2E013
[DBG] 4022483271833 HTTP_RECVD_SUCCESS 17162_0DE74C97
[DBG] 4022483423695 HTTP_TRANSLATED 17162_0DE74C97
[DBG] 4022555919165 COAP_RECEIVED 17176_12BAF242
[DBG] 4022556027928 COAP_TRANSLATED 17176_12BAF242
[DBG] 4022559053644 HTTP_RECVD_SUCCESS 17163_ADE37C54
[DBG] 4022559229357 HTTP_TRANSLATED 17163_ADE37C54
[DBG] 4022631859941 COAP_RECEIVED 17177_F8BB36E9
[DBG] 4022631936922 COAP_TRANSLATED 17177_F8BB36E9
[DBG] 4022635030975 HTTP_RECVD_SUCCESS 17164_9E3D4825
[DBG] 4022635213028 HTTP_TRANSLATED 17164_9E3D4825
[DBG] 4022707818622 COAP_RECEIVED 17178_026267B6
[DBG] 4022707903126 COAP_TRANSLATED 17178_026267B6
[DBG] 4022714869079 HTTP_RECVD_SUCCESS 17165_FC6B61E9
[DBG] 4022715038063 HTTP_TRANSLATED 17165_FC6B61E9
[DBG] 4022783798221 COAP_RECEIVED 17179_9067F880
[DBG] 4022783890201 COAP_TRANSLATED 17179_9067F880
[DBG] 4022791030770 HTTP_RECVD_SUCCESS 17166_32C677BA
[DBG] 4022791173254 HTTP_TRANSLATED 17166_32C677BA
[DBG] 4022863728033 COAP_RECEIVED 17180_1BCEFDF0
[DBG] 4022863812460 COAP_TRANSLATED 17180_1BCEFDF0
[DBG] 4022867222083 HTTP_RECVD_SUCCESS 17167_2D2D5B0E
[DBG] 4022867404026 HTTP_TRANSLATED 17167_2D2D5B0E
[DBG] 4022939920962 COAP_RECEIVED 17181_1E26CD97
[DBG] 4022940023177 COAP_TRANSLATED 17181_1E26CD97
[DBG] 4022943288419 HTTP_RECVD_SUCCESS 17168_AB00D34F
[DBG] 4022943454318 HTTP_TRANSLATED 17168_AB00D34F
[DBG] 4023016043414 COAP_RECEIVED 17182_88E0744F
[DBG] 4023016159751 COAP_TRANSLATED 17182_88E0744F
[DBG] 4023019115638 HTTP_RECVD_SUCCESS 17169_9CBBB02C
[DBG] 4023019309845 HTTP_TRANSLATED 17169_9CBBB02C
[DBG] 4023091859398 COAP_RECEIVED 17183_FCC3613C
[DBG] 4023091946481 COAP_TRANSLATED 17183_FCC3613C
[DBG] 4023099186833 HTTP_RECVD_SUCCESS 17170_D05D21D8
[DBG] 4023099337101 HTTP_TRANSLATED 17170_D05D21D8
[DBG] 4023167794606 COAP_RECEIVED 17184_E9391C8F
[DBG] 4023167886644 COAP_TRANSLATED 17184_E9391C8F
[DBG] 4023175364189 HTTP_RECVD_SUCCESS 17171_5450B55D
[DBG] 4023175538811 HTTP_TRANSLATED 17171_5450B55D
[DBG] 4023247745642 COAP_RECEIVED 17185_B1BF3A15
[DBG] 4023247829781 COAP_TRANSLATED 17185_B1BF3A15
[DBG] 4023251231464 HTTP_RECVD_SUCCESS 17172_6C0BA082
[DBG] 4023251384609 HTTP_TRANSLATED 17172_6C0BA082
[DBG] 4023323952735 COAP_RECEIVED 17186_58CF9AE7
[DBG] 4023324083445 COAP_TRANSLATED 17186_58CF9AE7
[DBG] 4023327550639 HTTP_RECVD_SUCCESS 17173_187EC4D8
[DBG] 4023327724707 HTTP_TRANSLATED 17173_187EC4D8
[DBG] 4023399916137 COAP_RECEIVED 17187_ED126D4A
[DBG] 4023400016420 COAP_TRANSLATED 17187_ED126D4A
[DBG] 4023403079966 HTTP_RECVD_SUCCESS 17174_2F561420
[DBG] 4023403259826 HTTP_TRANSLATED 17174_2F561420
[DBG] 4023475869534 COAP_RECEIVED 17188_3D245D08
[DBG] 4023475955800 COAP_TRANSLATED 17188_3D245D08
[DBG] 4023483082098 HTTP_RECVD_SUCCESS 17175_CDD2E013
[DBG] 4023483260574 HTTP_TRANSLATED 17175_CDD2E013
[DBG] 4023551833449 COAP_RECEIVED 17189_5A28C723
[DBG] 4023551919349 COAP_TRANSLATED 17189_5A28C723
[DBG] 4023559185581 HTTP_RECVD_SUCCESS 17176_12BAF242
[DBG] 4023559345821 HTTP_TRANSLATED 17176_12BAF242
[DBG] 4023632042541 COAP_RECEIVED 17190_BBDCA657
[DBG] 4023632126825 COAP_TRANSLATED 17190_BBDCA657
[DBG] 4023635207786 HTTP_RECVD_SUCCESS 17177_F8BB36E9
[DBG] 4023635355382 HTTP_TRANSLATED 17177_F8BB36E9
[DBG] 4023707974280 COAP_RECEIVED 17191_B893E652
[DBG] 4023708078242 COAP_TRANSLATED 17191_B893E652
[DBG] 4023711157751 HTTP_RECVD_SUCCESS 17178_026267B6
[DBG] 4023711325284 HTTP_TRANSLATED 17178_026267B6
[DBG] 4023783956649 COAP_RECEIVED 17192_A89D8D77
[DBG] 4023784068877 COAP_TRANSLATED 17192_A89D8D77
[DBG] 4023787070303 HTTP_RECVD_SUCCESS 17179_9067F880
[DBG] 4023787249442 HTTP_TRANSLATED 17179_9067F880
[DBG] 4023859915687 COAP_RECEIVED 17193_511E0F27
[DBG] 4023860028053 COAP_TRANSLATED 17193_511E0F27
[DBG] 4023867079462 HTTP_RECVD_SUCCESS 17180_1BCEFDF0
[DBG] 4023867258941 HTTP_TRANSLATED 17180_1BCEFDF0
[DBG] 4023935839658 COAP_RECEIVED 17194_863ACC22
[DBG] 4023935926071 COAP_TRANSLATED 17194_863ACC22
[DBG] 4023943234332 HTTP_RECVD_SUCCESS 17181_1E26CD97
[DBG] 4023943410841 HTTP_TRANSLATED 17181_1E26CD97
[DBG] 4024016072300 COAP_RECEIVED 17195_289F34F0
[DBG] 4024016159130 COAP_TRANSLATED 17195_289F34F0
[DBG] 4024019689205 HTTP_RECVD_SUCCESS 17182_88E0744F
[DBG] 4024019845099 HTTP_TRANSLATED 17182_88E0744F
[DBG] 4024092135434 COAP_RECEIVED 17196_B3D7928A
[DBG] 4024092249900 COAP_TRANSLATED 17196_B3D7928A
[DBG] 4024095180129 HTTP_RECVD_SUCCESS 17183_FCC3613C
[DBG] 4024095382654 HTTP_TRANSLATED 17183_FCC3613C
[DBG] 4024167966515 COAP_RECEIVED 17197_2BBBFC3D
[DBG] 4024168075470 COAP_TRANSLATED 17197_2BBBFC3D
[DBG] 4024171151564 HTTP_RECVD_SUCCESS 17184_E9391C8F
[DBG] 4024171321064 HTTP_TRANSLATED 17184_E9391C8F
[DBG] 4024243910010 COAP_RECEIVED 17198_4797B08B
[DBG] 4024243993144 COAP_TRANSLATED 17198_4797B08B
[DBG] 4024251110741 HTTP_RECVD_SUCCESS 17185_B1BF3A15
[DBG] 4024251278442 HTTP_TRANSLATED 17185_B1BF3A15
[DBG] 4024319867789 COAP_RECEIVED 17199_B3E17A0B
[DBG] 4024319951706 COAP_TRANSLATED 17199_B3E17A0B
[DBG] 4024327379540 HTTP_RECVD_SUCCESS 17186_58CF9AE7
[DBG] 4024327532820 HTTP_TRANSLATED 17186_58CF9AE7
[DBG] 4024400101823 COAP_RECEIVED 17200_F285E552
[DBG] 4024400186383 COAP_TRANSLATED 17200_F285E552
[DBG] 4024403261465 HTTP_RECVD_SUCCESS 17187_ED126D4A
[DBG] 4024403433573 HTTP_TRANSLATED 17187_ED126D4A
[DBG] 4024476058802 COAP_RECEIVED 17201_CAD79B48
[DBG] 4024476146386 COAP_TRANSLATED 17201_CAD79B48
[DBG] 4024479163942 HTTP_RECVD_SUCCESS 17188_3D245D08
[DBG] 4024479336903 HTTP_TRANSLATED 17188_3D245D08
[DBG] 4024551996151 COAP_RECEIVED 17202_C6E978FE
[DBG] 4024552095824 COAP_TRANSLATED 17202_C6E978FE
[DBG] 4024555131647 HTTP_RECVD_SUCCESS 17189_5A28C723
[DBG] 4024555301426 HTTP_TRANSLATED 17189_5A28C723
[DBG] 4024627924874 COAP_RECEIVED 17203_E665E11F
[DBG] 4024628026913 COAP_TRANSLATED 17203_E665E11F
[DBG] 4024635361448 HTTP_RECVD_SUCCESS 17190_BBDCA657
[DBG] 4024635512475 HTTP_TRANSLATED 17190_BBDCA657
[DBG] 4024703884106 COAP_RECEIVED 17204_0D0B88D9
[DBG] 4024703965913 COAP_TRANSLATED 17204_0D0B88D9
[DBG] 4024711329436 HTTP_RECVD_SUCCESS 17191_B893E652
[DBG] 4024711505228 HTTP_TRANSLATED 17191_B893E652
[DBG] 4024784101937 COAP_RECEIVED 17205_ECF1A814
[DBG] 4024784184178 COAP_TRANSLATED 17205_ECF1A814
[DBG] 4024787245007 HTTP_RECVD_SUCCESS 17192_A89D8D77
[DBG] 4024787389118 HTTP_TRANSLATED 17192_A89D8D77
[DBG] 4024860071054 COAP_RECEIVED 17206_30B50DCD
[DBG] 4024860153070 COAP_TRANSLATED 17206_30B50DCD
[DBG] 4024863186898 HTTP_RECVD_SUCCESS 17193_511E0F27
[DBG] 4024863358265 HTTP_TRANSLATED 17193_511E0F27
[DBG] 4024936109032 COAP_RECEIVED 17207_7630CF12
[DBG] 4024936284426 COAP_TRANSLATED 17207_7630CF12
[DBG] 4024939291365 HTTP_RECVD_SUCCESS 17194_863ACC22
[DBG] 4024939552126 HTTP_TRANSLATED 17194_863ACC22
[DBG] 4025012021419 COAP_RECEIVED 17208_A8F84999
[DBG] 4025012111183 COAP_TRANSLATED 17208_A8F84999
[DBG] 4025019532270 HTTP_RECVD_SUCCESS 17195_289F34F0
[DBG] 4025019698955 HTTP_TRANSLATED 17195_289F34F0
[DBG] 4025088201683 COAP_RECEIVED 17209_9ED1CEE0
[DBG] 4025088288773 COAP_TRANSLATED 17209_9ED1CEE0
[DBG] 4025095471110 HTTP_RECVD_SUCCESS 17196_B3D7928A
[DBG] 4025095643733 HTTP_TRANSLATED 17196_B3D7928A
[DBG] 4025168132097 COAP_RECEIVED 17210_CFC025A6
[DBG] 4025168214955 COAP_TRANSLATED 17210_CFC025A6
[DBG] 4025171335876 HTTP_RECVD_SUCCESS 17197_2BBBFC3D
[DBG] 4025171480984 HTTP_TRANSLATED 17197_2BBBFC3D
[DBG] 4025244088075 COAP_RECEIVED 17211_01C9F151
[DBG] 4025244171477 COAP_TRANSLATED 17211_01C9F151
[DBG] 4025247198305 HTTP_RECVD_SUCCESS 17198_4797B08B
[DBG] 4025247340198 HTTP_TRANSLATED 17198_4797B08B
[DBG] 4025320029858 COAP_RECEIVED 17212_FB7A549B
[DBG] 4025320114282 COAP_TRANSLATED 17212_FB7A549B
[DBG] 4025323194644 HTTP_RECVD_SUCCESS 17199_B3E17A0B
[DBG] 4025323363117 HTTP_TRANSLATED 17199_B3E17A0B
[DBG] 4025395984481 COAP_RECEIVED 17213_3C183857
[DBG] 4025396087489 COAP_TRANSLATED 17213_3C183857
[DBG] 4025403498186 HTTP_RECVD_SUCCESS 17200_F285E552
[DBG] 4025403643511 HTTP_TRANSLATED 17200_F285E552
[DBG] 4025472194657 COAP_RECEIVED 17214_4AFFAFB5
[DBG] 4025472280645 COAP_TRANSLATED 17214_4AFFAFB5
[DBG] 4025479371967 HTTP_RECVD_SUCCESS 17201_CAD79B48
[DBG] 4025479552539 HTTP_TRANSLATED 17201_CAD79B48
[DBG] 4025552147759 COAP_RECEIVED 17215_5FB83917
[DBG] 4025552229554 COAP_TRANSLATED 17215_5FB83917
[DBG] 4025555510128 HTTP_RECVD_SUCCESS 17202_C6E978FE
[DBG] 4025555728190 HTTP_TRANSLATED 17202_C6E978FE
[DBG] 4025628151544 COAP_RECEIVED 17216_6E98EF60
[DBG] 4025628244757 COAP_TRANSLATED 17216_6E98EF60
[DBG] 4025631483512 HTTP_RECVD_SUCCESS 17203_E665E11F
[DBG] 4025631744175 HTTP_TRANSLATED 17203_E665E11F
[DBG] 4025704086433 COAP_RECEIVED 17217_C33B9B84
[DBG] 4025704189603 COAP_TRANSLATED 17217_C33B9B84
[DBG] 4025707449882 HTTP_RECVD_SUCCESS 17204_0D0B88D9
[DBG] 4025707720021 HTTP_TRANSLATED 17204_0D0B88D9
[DBG] 4025779998152 COAP_RECEIVED 17218_CA593D24
[DBG] 4025780109785 COAP_TRANSLATED 17218_CA593D24
[DBG] 4025787672718 HTTP_RECVD_SUCCESS 17205_ECF1A814
[DBG] 4025787919695 HTTP_TRANSLATED 17205_ECF1A814
[DBG] 4025856251781 COAP_RECEIVED 17219_71F1BE2C
[DBG] 4025856351733 COAP_TRANSLATED 17219_71F1BE2C
[DBG] 4025863675824 HTTP_RECVD_SUCCESS 17206_30B50DCD
[DBG] 4025863896444 HTTP_TRANSLATED 17206_30B50DCD
[DBG] 4025936167449 COAP_RECEIVED 17220_10311EE1
[DBG] 4025936251202 COAP_TRANSLATED 17220_10311EE1
[DBG] 4025939905687 HTTP_RECVD_SUCCESS 17207_7630CF12
[DBG] 4025940141078 HTTP_TRANSLATED 17207_7630CF12
[DBG] 4026012124195 COAP_RECEIVED 17221_08D6846C
[DBG] 4026012206907 COAP_TRANSLATED 17221_08D6846C
[DBG] 4026015599185 HTTP_RECVD_SUCCESS 17208_A8F84999
[DBG] 4026015769352 HTTP_TRANSLATED 17208_A8F84999
[DBG] 4026088096192 COAP_RECEIVED 17222_B9480506
[DBG] 4026088182494 COAP_TRANSLATED 17222_B9480506
[DBG] 4026091411050 HTTP_RECVD_SUCCESS 17209_9ED1CEE0
[DBG] 4026091577064 HTTP_TRANSLATED 17209_9ED1CEE0
[DBG] 4026164261265 COAP_RECEIVED 17223_2783A86F
[DBG] 4026164342439 COAP_TRANSLATED 17223_2783A86F
[DBG] 4026171456168 HTTP_RECVD_SUCCESS 17210_CFC025A6
[DBG] 4026171615871 HTTP_TRANSLATED 17210_CFC025A6
[DBG] 4026240235223 COAP_RECEIVED 17224_1A565274
[DBG] 4026240325534 COAP_TRANSLATED 17224_1A565274
[DBG] 4026247172876 HTTP_RECVD_SUCCESS 17211_01C9F151
[DBG] 4026247320292 HTTP_TRANSLATED 17211_01C9F151
[DBG] 4026320221504 COAP_RECEIVED 17225_C732BFDB
[DBG] 4026320315143 COAP_TRANSLATED 17225_C732BFDB
[DBG] 4026323214061 HTTP_RECVD_SUCCESS 17212_FB7A549B
[DBG] 4026323356407 HTTP_TRANSLATED 17212_FB7A549B
